# WMAP-5 transfer function from CAMB
  0.267185E-01  0.903172E+07  0.898860E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.902452E+07
  0.280883E-01  0.864683E+07  0.860231E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.863939E+07
  0.295285E-01  0.826459E+07  0.821896E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.825697E+07
  0.310424E-01  0.788744E+07  0.784101E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.787968E+07
  0.326340E-01  0.751633E+07  0.746951E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.750851E+07
  0.343072E-01  0.715256E+07  0.710578E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.714474E+07
  0.360661E-01  0.680197E+07  0.675574E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.679424E+07
  0.379153E-01  0.646737E+07  0.642223E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.645983E+07
  0.398593E-01  0.615117E+07  0.610768E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.614390E+07
  0.419029E-01  0.585509E+07  0.581380E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.584820E+07
  0.440513E-01  0.558000E+07  0.554144E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.557356E+07
  0.463099E-01  0.532576E+07  0.529037E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.531985E+07
  0.486842E-01  0.509137E+07  0.505950E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.508605E+07
  0.511803E-01  0.487533E+07  0.484719E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.487063E+07
  0.538044E-01  0.467522E+07  0.465083E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.467115E+07
  0.565630E-01  0.448775E+07  0.446692E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.448427E+07
  0.594630E-01  0.430780E+07  0.429013E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.430485E+07
  0.625118E-01  0.412899E+07  0.411387E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.412647E+07
  0.657168E-01  0.394547E+07  0.393212E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.394324E+07
  0.690862E-01  0.375371E+07  0.374127E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.375163E+07
  0.726283E-01  0.355331E+07  0.354092E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.355124E+07
  0.763520E-01  0.334445E+07  0.333139E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.334227E+07
  0.802667E-01  0.312804E+07  0.311386E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.312567E+07
  0.843821E-01  0.291064E+07  0.289523E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.290806E+07
  0.887085E-01  0.270270E+07  0.268637E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.269997E+07
  0.932566E-01  0.251418E+07  0.249759E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.251141E+07
  0.980380E-01  0.235118E+07  0.233523E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.234851E+07
  0.103064E+00  0.221529E+07  0.220088E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.221288E+07
  0.108349E+00  0.210393E+07  0.209171E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.210189E+07
  0.113904E+00  0.200944E+07  0.199959E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.200780E+07
  0.119744E+00  0.191854E+07  0.191064E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.191722E+07
  0.125883E+00  0.181893E+07  0.181215E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.181780E+07
  0.132337E+00  0.170539E+07  0.169873E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.170427E+07
  0.139123E+00  0.158012E+07  0.157285E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.157891E+07
  0.146256E+00  0.145341E+07  0.144539E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.145207E+07
  0.153754E+00  0.134022E+07  0.133197E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.133884E+07
  0.161637E+00  0.125082E+07  0.124318E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.124954E+07
  0.169925E+00  0.118308E+07  0.117669E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.118201E+07
  0.178637E+00  0.112412E+07  0.111900E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.112326E+07
  0.187796E+00  0.105951E+07  0.105506E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.105876E+07
  0.197424E+00  0.983135E+06  0.978635E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.982383E+06
  0.207546E+00  0.903320E+06  0.898505E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.902516E+06
  0.218188E+00  0.833829E+06  0.829066E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.833033E+06
  0.229374E+00  0.781159E+06  0.776986E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.780462E+06
  0.241135E+00  0.736506E+06  0.733025E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.735925E+06
  0.253498E+00  0.687962E+06  0.684780E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.687430E+06
  0.266495E+00  0.634473E+06  0.631250E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.633935E+06
  0.280158E+00  0.585697E+06  0.582551E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.585172E+06
  0.294522E+00  0.546787E+06  0.544001E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.546322E+06
  0.309623E+00  0.511102E+06  0.508642E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.510691E+06
  0.325497E+00  0.473137E+06  0.470775E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.472742E+06
  0.342186E+00  0.437055E+06  0.434788E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.436676E+06
  0.359730E+00  0.406562E+06  0.404519E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.406221E+06
  0.378174E+00  0.377784E+06  0.375918E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.377472E+06
  0.397564E+00  0.349173E+06  0.347399E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.348876E+06
  0.417947E+00  0.323533E+06  0.321898E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.323260E+06
  0.439376E+00  0.300059E+06  0.298562E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.299809E+06
  0.461903E+00  0.277431E+06  0.276030E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.277197E+06
  0.485585E+00  0.256804E+06  0.255514E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.256589E+06
  0.510482E+00  0.237620E+06  0.236428E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.237421E+06
  0.536655E+00  0.219638E+06  0.218532E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.219453E+06
  0.564169E+00  0.203094E+06  0.202075E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.202924E+06
  0.593095E+00  0.187637E+06  0.186694E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.187479E+06
  0.623504E+00  0.173351E+06  0.172481E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.173206E+06
  0.655472E+00  0.160075E+06  0.159271E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.159941E+06
  0.689078E+00  0.147783E+06  0.147041E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.147659E+06
  0.724408E+00  0.136387E+06  0.135702E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.136272E+06
  0.761549E+00  0.125834E+06  0.125202E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.125728E+06
  0.800595E+00  0.116061E+06  0.115478E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.115964E+06
  0.841642E+00  0.107017E+06  0.106480E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.106927E+06
  0.884794E+00  0.986506E+05  0.981553E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.985679E+05
  0.930158E+00  0.909138E+05  0.904574E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.908376E+05
  0.977849E+00  0.837621E+05  0.833417E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.836919E+05
  0.102798E+01  0.771522E+05  0.767650E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.770875E+05
  0.108069E+01  0.710453E+05  0.706887E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.709858E+05
  0.113610E+01  0.654057E+05  0.650774E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.653508E+05
  0.119435E+01  0.601992E+05  0.598970E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.601487E+05
  0.125558E+01  0.553940E+05  0.551160E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.553476E+05
  0.131996E+01  0.509605E+05  0.507048E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.509178E+05
  0.138763E+01  0.468716E+05  0.466364E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.468323E+05
  0.145878E+01  0.431010E+05  0.428847E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.430649E+05
  0.153357E+01  0.396248E+05  0.394259E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.395916E+05
